cik,ticker,company_name,sic_code,industry,form,fiscal_year,fiscal_period,period_end_date,filed,revenue,net_income,total_assets
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2018,Q3,20181031,20200305,3392000000,105000000,26588000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2018,Q4,20190131,20200305,3603000000,362000000,30737000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2019,Q1,20190430,20200601,3737000000,392000000,33154000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2019,Q2,20190731,20200828,3997000000,91000000,33336000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2019,Q3,20191031,20201204,4513000000,-109000000,49942000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2019,Q4,20200131,20200305,4851000000,-248000000,55126000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2020,Q1,20200430,20200601,4865000000,99000000,53623000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2020,Q2,20200731,20210827,5151000000,2625000000,57780000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2020,Q3,20201031,20211202,5419000000,1081000000,59136000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2021,Q1,20210430,20220601,5963000000,469000000,64885000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2021,Q2,20210731,20220825,6340000000,535000000,88658000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2021,Q3,20211031,20221201,6863000000,468000000,87436000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2022,Q1,20220430,20230601,7411000000,28000000,93022000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2022,Q2,20220731,20230831,7720000000,68000000,94148000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2022,Q3,20221031,20231130,7837000000,210000000,91884000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2023,Q1,20230430,20240530,8247000000,199000000,93541000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2023,Q2,20230731,20240829,8603000000,1267000000,92447000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2023,Q3,20231031,20241204,8720000000,1224000000,91022000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2024,Q1,20240430,20250529,9133000000,1533000000,96180000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2024,Q2,20240731,20250904,9325000000,1429000000,92180000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2024,Q3,20241031,20251204,9444000000,1527000000,91395000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2025,Q1,20250430,20260528,9829000000,1541000000,98610000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2025,Q2,20250731,20250904,10236000000,1887000000,97573000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2025,Q3,20251031,20251204,10259000000,2086000000,95144000000
1108524,CRM,"Salesforce, Inc.",7372,Software & Services,10-Q,2026,Q1,20260430,20260528,11133000000,2107000000,106680000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2007,FY,20071130,20100122,3157881000,723807000,
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2008,FY,20081128,20110127,3579889000,871814000,5821598000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2009,FY,20091127,20120126,2945853000,386508000,7282237000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2010,FY,20101203,20130122,3800000000,774680000,8141148000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2011,FY,20111202,20140121,4216258000,832847000,8991183000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2012,FY,20121130,20150120,4403677000,832775000,10040229000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2013,FY,20131129,20160119,4055240000,289985000,10380298000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2014,FY,20141128,20170120,4147065000,268395000,10785829000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2015,FY,20151127,20180122,4795511000,629551000,11726472000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2016,FY,20161202,20190125,5854430000,1168782000,12697246000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2017,FY,20171201,20200121,7301505000,1693954000,14535556000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2018,FY,20181130,20210115,9030000000,2591000000,18768682000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2019,FY,20191129,20220121,11171000000,2951000000,20762000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2020,FY,20201127,20230117,12868000000,5260000000,24284000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2021,FY,20211203,20240117,15785000000,4822000000,27241000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2022,FY,20221202,20250113,17606000000,4756000000,27165000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2023,FY,20231201,20260115,19409000000,5428000000,29779000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2024,FY,20241129,20260115,21505000000,5560000000,30230000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-K,2025,FY,20251128,20260115,23769000000,7130000000,29496000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2008,Q2,20080530,20090626,886886000,214910000,
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2008,Q3,20080829,20091001,887257000,191608000,
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2009,Q1,20090227,20110127,786390000,156435000,
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2009,Q2,20090529,20090626,704673000,126071000,6063745000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2009,Q3,20090828,20110127,697507000,136045000,5961960000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2009,Q4,20091127,20110127,757283000,-32043000,7282237000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2010,Q1,20100305,20120126,858700000,127154000,7945069000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2010,Q2,20100604,20120126,943035000,148611000,8006931000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2010,Q3,20100903,20120126,990319000,230065000,7947029000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2010,Q4,20101203,20120126,1007946000,268850000,8141148000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2011,Q1,20110304,20130122,1027706000,234591000,8310024000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2011,Q2,20110603,20130122,1023179000,229436000,8339716000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2011,Q3,20110902,20130122,1013212000,195101000,8492758000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2011,Q4,20111202,20130122,1152161000,173719000,8991183000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2012,Q1,20120302,20140121,1045220000,185209000,9132708000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2012,Q2,20120601,20140121,1124449000,223876000,9365832000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2012,Q3,20120831,20140121,1080580000,201357000,9630013000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2012,Q4,20121130,20140121,1153428000,222333000,10040229000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2013,Q1,20130301,20150120,1007873000,65117000,10165711000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2013,Q2,20130531,20150120,1010549000,76546000,10280369000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2013,Q3,20130830,20150120,995119000,83002000,10234156000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2013,Q4,20131129,20150120,1041699000,65320000,10380298000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2014,Q1,20140228,20160119,1000120000,47046000,10245882000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2014,Q2,20140530,20160119,1068208000,88527000,10372199000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2014,Q3,20140829,20160119,1005409000,44686000,10493680000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2014,Q4,20141128,20160119,1073328000,88136000,10785829000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2015,Q1,20150227,20170120,1109181000,84888000,11008422000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2015,Q2,20150529,20170120,1162158000,147493000,11165383000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2015,Q3,20150828,20170120,1217768000,174465000,11508395000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2015,Q4,20151127,20170120,1306404000,222705000,11726472000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2016,Q1,20160304,20180122,1383335000,254307000,11896682000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2016,Q2,20160603,20180122,1398709000,244074000,12216783000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2016,Q3,20160902,20180122,1463967000,270788000,12367441000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2016,Q4,20161202,20180122,1608419000,399613000,12697246000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2017,Q1,20170303,20190125,1681646000,398446000,13044783000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2017,Q2,20170602,20190125,1772190000,374390000,13364900000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2017,Q3,20170901,20190125,1841074000,419569000,13906815000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2017,Q4,20171201,20190125,2006595000,501549000,14535556000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2018,Q1,20180302,20200121,2078947000,583076000,14973485000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2018,Q2,20180601,20200121,2195360000,663167000,15163404000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2018,Q3,20180831,20200121,2291076000,666291000,15395620000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2018,Q4,20181130,20200121,2464625000,678240000,18768682000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2019,Q1,20190301,20210115,2601000000,674000000,19505536000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2019,Q2,20190531,20210115,2744000000,633000000,19665909000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2019,Q3,20190830,20210115,2834000000,793000000,20054880000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2019,Q4,20191129,20210115,2992000000,852000000,20762000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2020,Q1,20200228,20210331,3091000000,955000000,21214000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2020,Q2,20200529,20210630,3128000000,1100000000,21603000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2020,Q3,20200828,20210929,3225000000,955000000,22414000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2020,Q4,20201127,20210115,3424000000,2250000000,24284000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2021,Q1,20210305,20220330,3905000000,1261000000,24985000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2021,Q2,20210604,20220629,3835000000,1116000000,25582000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2021,Q3,20210903,20220928,3935000000,1212000000,26144000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2022,Q1,20220304,20230329,4262000000,1266000000,25976000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2022,Q2,20220603,20230628,4386000000,1178000000,26326000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2022,Q3,20220902,20230927,4433000000,1136000000,26744000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2023,Q1,20230303,20240327,4655000000,1247000000,26667000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2023,Q2,20230602,20240626,4816000000,1295000000,27838000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2023,Q3,20230901,20240925,4890000000,1403000000,29090000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2024,Q1,20240301,20250326,5182000000,620000000,28751000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2024,Q2,20240531,20250625,5309000000,1573000000,30007000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2024,Q3,20240830,20250924,5408000000,1684000000,29830000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2025,Q1,20250228,20260325,5714000000,1811000000,29955000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2025,Q2,20250530,20260615,5873000000,1691000000,28107000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2025,Q3,20250829,20250924,5988000000,1772000000,28754000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2026,Q1,20260227,20260325,6398000000,1889000000,29704000000
796343,ADBE,ADOBE INC.,7372,Software & Services,10-Q,2026,Q2,20260529,20260615,6618000000,1712000000,29933000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2013,FY,20131231,20160503,55519000000,12733000000,
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2014,FY,20141231,20170203,66001000000,14136000000,129187000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2015,FY,20151231,20180206,74989000000,16348000000,147461000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2016,FY,20161231,20190205,90272000000,19478000000,167497000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2017,FY,20171231,20200204,110855000000,12662000000,197295000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2018,FY,20181231,20200204,136819000000,30736000000,232792000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2019,FY,20191231,20200204,161857000000,34343000000,275909000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2020,FY,20201231,20230203,182527000000,40269000000,319616000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2021,FY,20211231,20240131,257637000000,76033000000,359268000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2022,FY,20221231,20250205,282836000000,59972000000,365264000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2023,FY,20231231,20250205,307394000000,73795000000,402392000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2024,FY,20241231,20250205,350018000000,100118000000,450256000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-K,2025,FY,20251231,20260205,402836000000,132170000000,595281000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2014,Q3,20140930,20151029,16523000000,2739000000,
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2015,Q1,20150331,20160503,17258000000,3515000000,
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2015,Q2,20150630,20160804,17727000000,3931000000,
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2015,Q3,20150930,20161103,18675000000,3979000000,144281000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2016,Q1,20160331,20170502,20257000000,4207000000,149747000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2016,Q2,20160630,20170725,21500000000,4877000000,154292000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2016,Q3,20160930,20171027,22451000000,5061000000,159948000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2017,Q1,20170331,20180424,24750000000,5426000000,172756000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2017,Q2,20170630,20180724,26010000000,3524000000,178621000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2017,Q3,20170930,20181026,27772000000,6732000000,189536000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2018,Q1,20180331,20190430,31146000000,9401000000,206935000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2018,Q2,20180630,20190726,32657000000,3195000000,211610000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2018,Q3,20180930,20191029,33740000000,9192000000,221538000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2019,Q1,20190331,20200429,36339000000,6657000000,245349000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2019,Q2,20190630,20200731,38944000000,9947000000,257101000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2019,Q3,20190930,20201030,40499000000,7068000000,263044000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2020,Q1,20200331,20210428,41159000000,6836000000,273403000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2020,Q2,20200630,20210728,38297000000,6959000000,278492000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2020,Q3,20200930,20211027,46173000000,11247000000,299243000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2021,Q1,20210331,20220427,55314000000,17930000000,327095000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2021,Q2,20210630,20220727,61880000000,18525000000,335387000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2021,Q3,20210930,20221026,65118000000,18936000000,347403000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2022,Q1,20220331,20230426,68011000000,16436000000,357096000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2022,Q2,20220630,20230726,69685000000,16002000000,355185000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2022,Q3,20220930,20231025,69092000000,13910000000,358255000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2023,Q1,20230331,20240426,69787000000,15051000000,369491000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2023,Q2,20230630,20240724,74604000000,18368000000,383044000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2023,Q3,20230930,20241030,76693000000,19689000000,396711000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2024,Q1,20240331,20250425,80539000000,23662000000,407350000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2024,Q2,20240630,20240724,84742000000,23619000000,414770000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2024,Q3,20240930,20241030,88268000000,26301000000,430266000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2025,Q1,20250331,20250425,90234000000,34540000000,475374000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2025,Q2,20250630,20250724,96428000000,28196000000,502053000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2025,Q3,20250930,20251030,102346000000,34979000000,536469000000
1652044,GOOGL,Alphabet Inc.,7370,Software & Services,10-Q,2026,Q1,20260331,20260430,109896000000,62578000000,703919000000
51143,IBM,INTERNATIONAL BUSINESS MACHINES CORP,3570,Software & Services,10-K,2007,FY,20071231,20100223,98786000000,,
51143,IBM,INTERNATIONAL BUSINESS MACHINES CORP,3570,Software & Services,10-K,2008,FY,20081231,20110222,103630000000,,109524000000
